text,cleaned_text,rating,sentiment_label,tokens_word,tokens_subword
"đúng như QaCa, đường chỉ may chỉnh chu hơn sẽ trọn vẹn hơn, đẹp","đúng như qaca , đường chỉ may chỉnh_chu hơn sẽ trọn_vẹn hơn , đẹp",5,tích cực,"đúng như qaca , đường chỉ may chỉnh_chu hơn sẽ trọn_vẹn hơn , đẹp","đúng như q@@ aca , đường chỉ may chỉnh_@@ chu hơn sẽ trọn_vẹn hơn , đẹp"
"Chất liệu tuyệt vời!, Bền và lâu dài., Vải thoải mái và thoáng khí., Đa năng và dễ tạo kiểu, Vừa vặn và đúng kích cỡ., 9/9 săn sale tuyệt vời cám ơn shop nh 😍 cho shop 5 sao***** Vừa vặn và đúng kích cỡ., Vải thoải mái và thoáng khí., lần sau ủng hộ shop 👍","chất_lượng liệu tuyệt_vời ! , bền và lâu_dài . , vải thoải_mái và thoáng_khí . , đa_năng và dễ tạo kiểu , vừa vặn và đúng kích_cỡ . , 9 9 săn_sale tuyệt_vời cám_ơn shop nh tuyệt_vời cho shop 5 sao vừa vặn và đúng kích_cỡ . , vải thoải_mái và thoáng_khí . , lần sau ủng_hộ shop tốt",5,tích cực,"chất_lượng_liệu tuyệt_vời ! , bền và lâu_dài . , vải thoải_mái và thoáng_khí . , đa_năng và dễ tạo kiểu , vừa vặn và đúng kích_cỡ . , 9 9 săn_sale tuyệt_vời cám_ơn shop nh tuyệt_vời cho shop 5 sao vừa vặn và đúng kích_cỡ . , vải thoải_mái và thoáng_khí . , lần sau ủng_hộ shop tốt","chất_lượng liệu tuyệt_vời ! , bền và lâu_dài . , vải thoải_mái và thoáng_khí . , đa_năng và dễ tạo kiểu , vừa vặn và đúng kích_cỡ . , 9 9 săn_@@ sale tuyệt_vời cám_ơn shop nh tuyệt_vời cho shop 5 sao vừa vặn và đúng kích_cỡ . , vải thoải_mái và thoáng_khí . , lần sau ủng_hộ shop tốt"
thun,thun,5,tích cực,thun,thun
Gánh đời đi giữa nhân gian Trên vai mẹ gánh kho tàng ca dao Khản lời dưới nắng tiếng rao Chiều quê mây xám mưa rào chạy qua Mưa trêu mắt ướt nhạt nhòa Giọt nào của mẹ chan hoà theo mưa Nhọc nhằn những buổi chợ trưa Trước sau đôi thúng nắng mưa lạc chiều Gánh nào ngược gió liêu xiêu Gánh bờ khoai sắn chắt chiu ngoài đồng Thương mùa giá rét ngày đông Mẹ gom bó củi than hồng cho con Gánh từ khi thuở còn son Tóc xanh nhuộm trắng sần mòn hai vai Gánh nào bắt nhịp tương lai Đôi chân mẹ bước nối dài đời con Gánh đời uốn cả lưng cong Thuyền trăng lưng mẹ nắng hồng qua sông Chênh chao quang gánh oằn hông Đi trên đá sỏi khóc ròng mẹ ơi Gánh nào hứng vạt mồ hôi Sôi khô đất cát mặn mòi ruộng sâu Nắng hè cháy nám buồng cau Rám làn da mẹ nhạt màu môi khô Gánh đời lắm nẻo nhấp nhô Gánh lời nhân thế sóng xô phận đời Gánh đầy biển nước mắt rơi Gánh ngàn dâu bể trói đời hồng nhan Thương con gánh cả thế gian Đem về đổi lấy muôn ngàn nắng mai Gánh nào gánh mẹ hỡi ai,gánh đời đi giữa nhân_gian trên vai mẹ gánh kho_tàng ca_dao khản lời dưới nắng tiếng rao chiều quê mây xám mưa_rào chạy qua mưa trêu mắt ướt_nhạt nhòa giọt nào của mẹ chan_hòa theo mưa nhọc_nhằn những buổi chợ trưa trước_sau đôi thúng nắng_mưa lạc_chiều gánh nào ngược gió liêu_xiêu gánh bờ khoai sắn chắt_chiu ngoài đồng_thương mùa giá_rét ngày đông mẹ gom_bó củi than hồng cho con gánh từ khi thuở còn son_tóc xanh nhuộm trắng sần_mòn hai vai gánh nào bắt nhịp tương_lai đôi chân mẹ bước nối dài đời con gánh đời uốn cả lưng cong thuyền trăng_lưng mẹ nắng hồng qua sông chênh_chao quang_gánh oằn hông đi trên đá sỏi khóc ròng_mẹ ơi gánh nào hứng vạt mồ_hôi sôi_khô đất_cát mặn_mòi ruộng sâu nắng hè cháy nám buồng_cau rám làn da mẹ nhạt màu môi khô gánh_đời lắm nẻo nhấp_nhô gánh lời nhân_thế sóng xô_phận đời gánh đầy biển nước_mắt rơi gánh_ngàn dâu bể trói đời hồng nhan_thương con gánh cả thế_gian đem về đổi lấy muôn_ngàn nắng mai_gánh nào gánh mẹ hỡi ai,5,tích cực,gánh đời đi giữa nhân_gian trên vai mẹ gánh kho_tàng ca_dao khản lời dưới nắng tiếng rao chiều quê mây xám mưa_rào chạy qua mưa trêu mắt ướt_nhạt_nhòa giọt nào của mẹ chan_hòa theo mưa nhọc_nhằn những buổi chợ trưa trước_sau đôi thúng nắng_mưa lạc_chiều gánh nào ngược gió liêu_xiêu gánh bờ khoai sắn chắt_chiu ngoài đồng_thương mùa giá_rét ngày đông mẹ gom_bó củi than hồng cho con gánh từ khi thuở còn son_tóc xanh nhuộm trắng sần_mòn hai vai gánh nào bắt nhịp tương_lai đôi chân mẹ bước nối dài đời con gánh đời uốn cả lưng cong thuyền trăng_lưng mẹ nắng hồng qua sông chênh_chao quang_gánh oằn hông đi trên đá sỏi khóc ròng_mẹ ơi gánh nào hứng vạt mồ_hôi sôi_khô đất_cát mặn_mòi ruộng sâu nắng hè cháy nám buồng_cau rám làn da mẹ nhạt màu môi khô gánh_đời lắm nẻo nhấp_nhô gánh lời nhân_thế sóng xô_phận đời gánh đầy biển nước_mắt rơi gánh_ngàn dâu bể trói đời hồng_nhan_thương con gánh cả thế_gian đem về đổi lấy muôn_ngàn nắng mai_gánh nào gánh mẹ hỡi ai,gánh đời đi giữa nhân_gian trên vai mẹ gánh kho_tàng ca_dao khản lời dưới nắng tiếng rao chiều quê mây xám mưa_rào chạy qua mưa trêu mắt ướt_@@ nhạt nh@@ ò@@ a giọt nào của mẹ chan_@@ hò@@ a theo mưa nhọc_nhằn những buổi chợ trưa trước_sau đôi thúng nắng_mưa lạc_@@ chiều gánh nào ngược gió liêu_xiêu gánh bờ khoai sắn chắt_chiu ngoài đồng_th@@ ương mùa giá_rét ngày đông mẹ gom_@@ bó củi than hồng cho con gánh từ khi thuở còn so@@ n_tóc xanh nhuộm trắng sần_@@ mòn hai vai gánh nào bắt nhịp tương_lai đôi chân mẹ bước nối dài đời con gánh đời uốn cả lưng cong thuyền trăng_@@ lưng mẹ nắng hồng qua sông chênh_@@ chao quang_@@ gánh oằn hông đi trên đá sỏi khóc ròng_@@ mẹ ơi gánh nào hứng vạt mồ_hôi sôi_@@ khô đất_cát mặn_mòi ruộng sâu nắng hè cháy nám bu@@ ồng_@@ cau rám làn da mẹ nhạt màu môi khô gánh_@@ đời lắm nẻo nhấp_nhô gánh lời nh@@ ân_th@@ ế sóng xô_@@ phận đời gánh đầy biển nước_mắt rơi gánh_@@ ngàn dâu bể trói đời hồng nhan@@ _thương con gánh cả thế_gian đem về đổi lấy muôn_@@ ngàn nắng mai_@@ gánh nào gánh mẹ hỡi ai
"CON NGƯỜI CẢ ĐỜI TRANH GIÀNH NHAU RỐT CUỘC LÀ VÌ ĐIỀU GÌ? Kiếp người ngắn ngủi mấy chục năm, thoáng chốc đã chỉ là cát bụi. Con người đối với nhau lại thường xuyên ganh đua, đấu đá, trong “tình, danh, lợi” mà ngày đêm hao tâm tổn chí, cuối cùng mang theo được những gì? Người xưa thường nói: Có lương thực ngàn gánh cũng chỉ ăn một ngày 3 bữa, có căn nhà lớn 10 tầng cũng chỉ ngủ ở một gian, báu vật trăm xe ngựa trong lòng vẫn có buồn phiền, quan to lộc hậu cũng là đi làm hàng ngày, vinh hoa phú quý cũng chỉ là thoảng qua như mây khói! Vậy, sống trên đời vì sao cứ phải tranh giành? Con người “tranh giành” rốt cuộc là vì điều gì? Trong thế giới ồn ào này, người ta lừa gạt, oán trách nhau, đố kỵ nhau đều là kết quả của sự tranh giành. Công khai tranh giành, âm thầm tranh giành, tranh giành lợi ích lớn, tranh giành lợi ích nhỏ, hôm qua tranh giành, hôm nay tranh giành. Rốt cuộc, suy cho cùng, “tranh giành” cũng chỉ để thỏa tâm ích kỷ mà thôi. Khi tấm lòng rộng mở một chút sẽ không cò","con_người cả đời tranh_giành nhau rốt_cuộc là vì điều gì ?_kiếp người ngắn_ngủi mấy chục năm , thoáng_chốc đã chỉ là cát bụi . con_người đối_với nhau lại thường_xuyên ganh_đua , đấu đá , trong tình , danh , lợi mà ngày_đêm hao_tâm tổn_chí , cuối_cùng mang theo được những gì ? người_xưa thường nói có lương_thực ngàn gánh cũng chỉ ăn một ngày 3 bữa , có căn nhà lớn 10 tầng cũng chỉ ngủ ở một gian , báu_vật trăm xe_ngựa trong lòng vẫn có buồn_phiền , quan_to lộc_hậu cũng là đi làm hàng ngày , vinh_hoa phú_quý cũng chỉ là thoảng qua như mây_khói ! vậy , sống trên đời vì sao cứ phải tranh_giành ? con_người tranh_giành rốt_cuộc là vì điều gì ? trong thế_giới ồn_ào này , người ta lừa_gạt , oán_trách nhau , đố_kỵ nhau đều là kết_quả của sự tranh_giành . công_khai tranh_giành , âm_thầm tranh_giành , tranh_giành lợi_ích lớn , tranh_giành lợi_ích nhỏ , hôm_qua tranh_giành , hôm_nay tranh_giành . rốt_cuộc , suy cho cùng , tranh_giành cũng chỉ để thỏa tâm_ích_kỷ mà thôi . khi tấm lòng rộng_mở một_chút sẽ không cò",5,tích cực,"con_người cả đời tranh_giành nhau rốt_cuộc là vì điều gì ?__kiếp người ngắn_ngủi mấy chục năm , thoáng_chốc đã chỉ là cát bụi . con_người đối_với nhau lại thường_xuyên_ganh_đua , đấu đá , trong tình , danh , lợi mà ngày_đêm hao_tâm tổn_chí , cuối_cùng mang theo được những gì ?_người_xưa thường nói có lương_thực_ngàn gánh cũng chỉ ăn một ngày 3 bữa , có căn nhà lớn 10 tầng cũng chỉ ngủ ở một gian , báu_vật trăm xe_ngựa trong lòng vẫn có buồn_phiền , quan_to lộc_hậu cũng là đi làm hàng ngày , vinh_hoa phú_quý cũng chỉ là thoảng qua như mây_khói ! vậy , sống trên đời vì sao cứ phải tranh_giành ? con_người tranh_giành rốt_cuộc là vì điều gì ? trong thế_giới ồn_ào này , người ta lừa_gạt , oán_trách nhau , đố_kỵ nhau đều là kết_quả của sự tranh_giành . công_khai tranh_giành , âm_thầm tranh_giành , tranh_giành lợi_ích lớn , tranh_giành lợi_ích nhỏ , hôm_qua tranh_giành , hôm_nay tranh_giành . rốt_cuộc , suy cho cùng , tranh_giành cũng chỉ để thỏa tâm_ích_kỷ mà thôi . khi tấm lòng rộng_mở_một_chút sẽ không cò","con_người cả đời tranh_giành nhau rốt_cuộc là vì điều gì ?@@ _@@ kiếp người ngắn_ngủi mấy chục năm , thoáng_@@ chốc đã chỉ là cát bụi . con_người đối_với nhau lại thường_xuyên ganh_đua , đấu đá , trong tình , danh , lợi mà ngày_đêm hao_t@@ âm tổn_@@ chí , cuối_cùng mang theo được những gì ? người_xưa thường nói có lương_thực ngàn gánh cũng chỉ ăn một ngày 3 bữa , có căn nhà lớn 10 tầng cũng chỉ ngủ ở một gian , báu_vật trăm xe_ngựa trong lòng vẫn có buồn_phiền , quan_t@@ o l@@ ộc_@@ hậu cũng là đi làm hàng ngày , vinh_@@ hoa phú_quý cũng chỉ là thoảng qua như mây_khói ! vậy , sống trên đời vì sao cứ phải tranh_giành ? con_người tranh_giành rốt_cuộc là vì điều gì ? trong thế_giới ồn_ào này , người ta lừa_gạt , oán_trách nhau , đố_kỵ nhau đều là kết_quả của sự tranh_giành . công_khai tranh_giành , âm_thầm tranh_giành , tranh_giành lợi_ích lớn , tranh_giành lợi_ích nhỏ , hôm_qua tranh_giành , hôm_nay tranh_giành . rốt_cuộc , suy cho cùng , tranh_giành cũng chỉ để th@@ ỏ@@ a tâm_@@ ích_kỷ mà thôi . khi tấm lòng rộng_mở một_chút sẽ không cò"
"Phù hợp cho nhiều dịp khác nhau, Đa năng và dễ tạo kiểu, Thiết kế thời trang với những chi tiết sọc.,","phù_hợp cho nhiều dịp khác nhau , đa_năng và dễ tạo kiểu , thiết_kế thời_trang với những chi_tiết sọc . ,",5,tích cực,"phù_hợp cho nhiều dịp khác nhau , đa_năng và dễ tạo kiểu , thiết_kế_thời_trang với những chi_tiết sọc . ,","phù_hợp cho nhiều dịp khác nhau , đa_năng và dễ tạo kiểu , thiết_kế thời_trang với những chi_tiết sọc . ,"
"Bền và lâu dài., Thiết kế thời trang với những chi tiết sọc., Hoàn hảo cho trang phục thường ngày,","bền và lâu_dài . , thiết_kế thời_trang với những chi_tiết sọc . , hoàn_hảo cho trang_phục thường_ngày ,",5,tích cực,"bền và lâu_dài . , thiết_kế_thời_trang với những chi_tiết sọc . , hoàn_hảo cho trang_phục thường_ngày ,","bền và lâu_dài . , thiết_kế thời_trang với những chi_tiết sọc . , hoàn_hảo cho trang_phục thường_ngày ,"
"Giao hàng nhanh chóng ,đóng gói cẩn thận,rẻ sẽ ủng hộ shop tiếp","giao hàng nhanh_chóng , đóng_gói cẩn_thận , rẻ sẽ ủng_hộ shop tiếp",5,tích cực,"giao hàng nhanh_chóng , đóng_gói_cẩn_thận , rẻ sẽ ủng_hộ shop tiếp","giao hàng nhanh_chóng , đóng_gói cẩn_thận , rẻ sẽ ủng_hộ shop tiếp"
thun cá sấu,thun cá_sấu,5,tích cực,thun cá_sấu,thun cá_sấu
"Vừa vặn và đúng kích cỡ., Vừa vặn và đúng kích cỡ., Hoàn hảo cho trang phục thường ngày,","vừa vặn và đúng kích_cỡ . , vừa vặn và đúng kích_cỡ . , hoàn_hảo cho trang_phục thường_ngày ,",5,tích cực,"vừa vặn và đúng kích_cỡ . , vừa vặn và đúng kích_cỡ . , hoàn_hảo cho trang_phục thường_ngày ,","vừa vặn và đúng kích_cỡ . , vừa vặn và đúng kích_cỡ . , hoàn_hảo cho trang_phục thường_ngày ,"
"Đa năng và dễ tạo kiểu, Vừa vặn và đúng kích cỡ., Chất liệu tuyệt vời!, Phù hợp cho nhiều dịp khác nhau,","đa_năng và dễ tạo kiểu , vừa vặn và đúng kích_cỡ . , chất_lượng liệu tuyệt_vời ! , phù_hợp cho nhiều dịp khác nhau ,",5,tích cực,"đa_năng và dễ tạo kiểu , vừa vặn và đúng kích_cỡ . , chất_lượng_liệu tuyệt_vời ! , phù_hợp cho nhiều dịp khác nhau ,","đa_năng và dễ tạo kiểu , vừa vặn và đúng kích_cỡ . , chất_lượng liệu tuyệt_vời ! , phù_hợp cho nhiều dịp khác nhau ,"
"Phù hợp cho nhiều dịp khác nhau, Vừa vặn và đúng kích cỡ., Thiết kế thời trang với những chi tiết sọc.,","phù_hợp cho nhiều dịp khác nhau , vừa vặn và đúng kích_cỡ . , thiết_kế thời_trang với những chi_tiết sọc . ,",5,tích cực,"phù_hợp cho nhiều dịp khác nhau , vừa vặn và đúng kích_cỡ . , thiết_kế_thời_trang với những chi_tiết sọc . ,","phù_hợp cho nhiều dịp khác nhau , vừa vặn và đúng kích_cỡ . , thiết_kế thời_trang với những chi_tiết sọc . ,"
đẹpđ,đẹpđ,5,tích cực,đẹpđ,đẹ@@ p@@ đ
áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp chất lượng lắm ship hàng ơi,áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp chất_lượng lượng lắm ship hàng ơi,5,tích cực,áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp chất_lượng_lượng lắm ship hàng ơi,áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp chất_lượng lượng lắm ship hàng ơi
áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp chất lượng,áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp chất_lượng lượng,5,tích cực,áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp chất_lượng lượng,áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp chất_lượng lượng
áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp lắm ah,áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp lắm ah,5,tích cực,áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp lắm ah,áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp áo đẹp lắm ah
áo đẹp áo dài đẹp lắm luôn ah,áo đẹp áo_dài đẹp lắm luôn ah,5,tích cực,áo đẹp áo_dài đẹp lắm luôn ah,áo đẹp áo_dài đẹp lắm luôn ah
"thời trang . Chất liệu vãi co dãn, thấm hút tôts .","thời_trang . chất_lượng liệu_vãi co_dãn , thấm hút tôts .",5,tích cực,"thời_trang . chất_lượng liệu_vãi co_dãn , thấm hút tôts .","thời_trang . chất_lượng liệu_@@ vãi c@@ o_d@@ ãn , thấm hút tô@@ ts ."
"Chất vải ok, k mỏng, k quá dày, đương may đẹp có vẻ chắc chắn, sẽ còn ủng hộ shop","chất_lượng vải ok , không mỏng , không quá dày , đương_may đẹp có_vẻ chắc_chắn , sẽ còn ủng_hộ shop",5,tích cực,"chất_lượng vải ok , không mỏng , không quá dày , đương_may đẹp có_vẻ chắc_chắn , sẽ còn ủng_hộ shop","chất_lượng vải ok , không mỏng , không quá dày , đương_@@ may đẹp có_vẻ chắc_chắn , sẽ còn ủng_hộ shop"
đẹp lắm ship lời cảm ơn shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều,đẹp lắm ship lời cảm_ơn shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều,5,tích cực,đẹp lắm ship lời cảm_ơn_shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều,đẹp lắm ship lời cảm_ơn shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều
"nói chung là can lời luôn đẹp quá mà không nói nên lời, cảm ơn shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều ah, lần sau sẽ ủng hộ tiếp tục ủng hộ tiếp tục ủng hộ","nói_chung là can lời luôn đẹp quá mà không nói nên lời , cảm_ơn shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều ah , lần sau sẽ ủng_hộ tiếp_tục ủng_hộ tiếp_tục ủng_hộ",5,tích cực,"nói_chung là can lời luôn đẹp quá mà không nói nên lời , cảm_ơn_shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều ah , lần sau sẽ ủng_hộ tiếp_tục ủng_hộ tiếp_tục ủng_hộ","nói_chung là can lời luôn đẹp quá mà không nói nên lời , cảm_ơn shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều ah , lần sau sẽ ủng_hộ tiếp_tục ủng_hộ tiếp_tục ủng_hộ"
"đẹp quá trời đẹp luôn vải gì mà vừa day vừa mịn,mua năm cái mà lo shop bán hàng không đẹp ai dè ngoài mong đợi","đẹp quá trời đẹp luôn vải gì mà vừa day vừa mịn , mua năm cái mà lo_shop bán hàng_không đẹp ai dè ngoài mong_đợi",5,tích cực,"đẹp quá trời đẹp luôn vải gì mà vừa day vừa mịn , mua năm cái mà lo_shop bán hàng_không đẹp ai dè ngoài mong_đợi","đẹp quá trời đẹp luôn vải gì mà vừa day vừa mịn , mua năm cái mà lo_@@ shop bán hàng_không đẹp ai dè ngoài mong_đợi"
"mua năm cái mà đẹp ngat ngay con gà tây thật tuyệt nghệ shop ơi mua rồi sẽ mua nữa, mọi người nhanh tay vô ship chốt đơn ngây đi nhé, cảm ơn shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều ah, lần sau mua tiếp","mua năm cái mà đẹp ngat ngay con gà_tây thật tuyệt_nghệ shop ơi mua rồi sẽ mua nữa , mọi người nhanh tay vô_ship chốt đơn ngây đi nhé , cảm_ơn shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều ah , lần sau mua tiếp",5,tích cực,"mua năm cái mà đẹp ngat ngay con gà_tây thật tuyệt_nghệ shop ơi mua rồi sẽ mua nữa , mọi người nhanh tay vô_ship chốt đơn ngây đi nhé , cảm_ơn_shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều ah , lần sau mua tiếp","mua năm cái mà đẹp ng@@ at ngay con gà_tây thật tuyệt_@@ nghệ shop ơi mua rồi sẽ mua nữa , mọi người nhanh tay vô@@ _s@@ hip chốt đơn ngây đi nhé , cảm_ơn shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều ah , lần sau mua tiếp"
"mới nhận năm cái áo rồi, vải gì mà đẹp nhứt nách luôn trời,do co giãn tốt, vải dày trời ơi là rẻ bền đẹp mua rồi muốn mua nữa, nói chung là cho shop năm sao luôn, cảm thấy hài lòng lắm shop AK, cảm ơn shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều","mới nhận năm cái áo rồi , vải gì mà đẹp nhứt nách luôn trời , do co_giãn tốt , vải dày trời ơi_là rẻ_bền đẹp mua rồi muốn mua nữa , nói_chung là cho shop năm sao luôn , cảm_thấy hài_lòng lắm shop ak , cảm_ơn shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều",5,tích cực,"mới nhận năm cái áo rồi , vải gì mà đẹp nhứt nách luôn trời , do co_giãn tốt , vải dày trời ơi_là rẻ_bền đẹp mua rồi muốn mua nữa , nói_chung là cho shop năm sao luôn , cảm_thấy hài_lòng lắm shop ak , cảm_ơn_shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều","mới nhận năm cái áo rồi , vải gì mà đẹp nh@@ ứt nách luôn trời , do co_giãn tốt , vải dày trời ơi_là rẻ_@@ bền đẹp mua rồi muốn mua nữa , nói_chung là cho shop năm sao luôn , cảm_thấy hài_lòng lắm shop ak , cảm_ơn shop rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều rất nhiều"
oh dep vải hoi mỏng gia vay hợp lắm r.. giặt tay chu giat máy giặt chắc lấy lam đồ lau nhà..8/10 ..ung ho shop mãi yêu,oh dep vải_hoi mỏng_gia vay hợp lắm rồi . giặt tay chu_giat máy giặt chắc lấy lam_đồ lau nhà . 8 10 . ung_ho shop mãi yêu,5,tích cực,oh dep vải_hoi mỏng_gia vay hợp lắm rồi . giặt tay chu_giat máy giặt chắc lấy lam_đồ lau nhà . 8 10 . ung_ho shop mãi yêu,o@@ h dep vải_@@ hoi mỏng_@@ gia vay hợp lắm rồi . giặt tay chu_@@ gi@@ at máy giặt chắc lấy lam_@@ đồ lau nhà . 8 10 . ung_@@ ho shop mãi yêu
"Chất liệu tuyệt vời!, Nhiều màu sắc để lựa chọn, Hoàn hảo cho trang phục thường ngày, Vải thoải mái và thoáng khí.,","chất_lượng liệu tuyệt_vời ! , nhiều màu_sắc để lựa_chọn , hoàn_hảo cho trang_phục thường_ngày , vải thoải_mái và thoáng_khí . ,",5,tích cực,"chất_lượng_liệu tuyệt_vời ! , nhiều màu_sắc để lựa_chọn , hoàn_hảo cho trang_phục thường_ngày , vải thoải_mái và thoáng_khí . ,","chất_lượng liệu tuyệt_vời ! , nhiều màu_sắc để lựa_chọn , hoàn_hảo cho trang_phục thường_ngày , vải thoải_mái và thoáng_khí . ,"
"sản phẩm đúng mô tả giao hàng nhanh giá hợp lý, sẽ quay lại khi cần...","sản_phẩm đúng mô_tả giao hàng nhanh giá hợp_lý , sẽ quay lại khi cần .",5,tích cực,"sản_phẩm đúng mô_tả giao hàng nhanh giá hợp_lý , sẽ quay lại khi cần .","sản_phẩm đúng mô_tả giao hàng nhanh giá hợp_lý , sẽ quay lại khi cần ."
"đẹp, y như quảng cáo","đẹp , y_như quảng_cáo",5,tích cực,"đẹp , y_như quảng_cáo","đẹp , y_như quảng_cáo"
"đã nhận hàng phải rất là ok vừa sai mọi người nên mua, shop vi tính chất lượng","đã nhận hàng phải rất là ok vừa sai mọi người nên mua , shop_vi_tính_chất_lượng lượng",5,tích cực,"đã nhận hàng phải rất là ok vừa sai mọi người nên mua , shop_vi_tính_chất_lượng_lượng","đã nhận hàng phải rất là ok vừa sai mọi người nên mua , sho@@ p_@@ v@@ i_t@@ ính_@@ chất_lượng lượng"
"Không ngờ giá này mà có áo xịn xò, mua chồng mặc, chồng thích ghê luôn. Chồng kêu đặt mua thêm nhiều cái nữa.","không ngờ giá này mà có áo xịn xò , mua chồng mặc , chồng thích ghê luôn . chồng kêu đặt mua thêm nhiều cái nữa .",5,tích cực,"không ngờ giá này mà có áo xịn xò , mua chồng mặc , chồng thích ghê luôn . chồng kêu đặt mua thêm nhiều cái nữa .","không ngờ giá này mà có áo xịn x@@ ò , mua chồng mặc , chồng thích ghê luôn . chồng kêu đặt mua thêm nhiều cái nữa ."
